case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
4e0c1c3f-6ce4-4bcb-8fcf-b40fcbb47f3d,0598decb-fd71-43a8-a7b8-8489b604209d,Illinois,1,Steven plastics,,,,2020-04-14,,,1000.0,,
4d1fee9a-881b-4e3e-938d-1d0295c224ac,a33c1e88-1a6f-4773-a3d6-71e3ccdfc011,Illinois,1,Ryan's Family Buffet,,,,2020-04-11,,,0.0,,
1d89fb72-4a9e-4999-aad7-4a2679560186,e3aa1f0d-9be5-4ca7-8ff9-4b39603cb0a0,Illinois,1,All Source Directional Boring Inc ,,,,2020-04-10,,,0.0,,
01056c2a-c82c-46f0-b085-78daf7b70a8e,49bdd4c7-73a6-479b-8eab-f58788eb0cd7,Illinois,1,ACH 541 W Deming Pl Lincoln Ph IL-60614,,,,2020-04-09,,,2000.0,,
984b4e13-ff69-4aad-a8a9-a0a02d3a8e5c,cc4ffea6-2bb2-406c-938d-00f8cb934dce,Illinois,1,Dehne Handyman,,,,2020-04-09,,,0.0,,
ca8ef0c7-cfd4-4129-b1d3-8518fdd12b41,a537daac-f17b-4e9d-8d4c-c0e2d89eb575,Illinois,1,Fried Green Tomato,,,,2020-04-09,,,0.0,,
deedf7fe-f86e-4af2-93ab-d0f4782f7df0,14337e1d-7544-4219-8cc2-5ad6ffc33364,Illinois,1,premier contractors,,,,2020-04-08,,,0.0,,
c27e6c38-acff-4113-8614-8b857695d48c,96f5dc9f-40be-49c7-82c2-3124c1e4306c,Illinois,1,Hayes,,,,2020-04-07,,,75000.0,,
c0afc4bc-fccb-4454-bc21-ea0cb2be10db,e7fce429-3904-45f7-b89b-dc6f23892e17,Illinois,1,Hair Cuttery,,,,2020-04-06,,,0.0,,
0dc7dbbb-1c16-4a38-9ee5-863929b4d865,ff0e316a-d163-4963-a43f-a822f05a2fab,Illinois,1,Logistics Network Group LTD,,,,2020-04-06,,,3300.0,,
5af992b6-ab81-4685-aaa9-cd51836f0fa6,890023bd-f08a-4354-824b-a276db88cfbf,Illinois,1,Bridge International,,,,2020-04-02,,,7364.8,,
f9c10827-c149-4519-bc2b-8b6cd5a9f018,8875a1ac-a41e-4905-bf16-db48467cf720,Illinois,1,Redwood Logistics,,,,2020-04-02,,,44.0,,
516bac4e-2ea6-4aea-9298-3d3791afcc96,0276736f-9267-44c9-802a-1479db1d01fa,Illinois,1,R & J COUNTRY LIVING INC,,,,2020-04-02,,,37.2,,
ee26cfc5-f173-40c4-ae0c-26f2418485b1,81eaa232-de9e-416a-a15e-d5ec3afafb04,Illinois,1,B Hospitality,,,,2020-04-01,,,0.0,,
a77701c4-62f6-41e1-b7a9-684f448f4212,283d75f4-e80a-48ee-9a2c-69ceb9d2d706,Illinois,1,SENO FORMAL WEAR AND BRIDAL SUITE,,,,2020-04-01,,,0.0,,
a87e6a4e-e7b3-46fb-b607-962f34bdd0ee,b770968b-af83-4ae4-9982-d112bdfb8494,Illinois,1,Logistics Network Group LTD,,,,2020-04-01,,,2700.0,,
c86d88e5-2d48-467f-acfc-55e15e3ff8b8,8deb1a5d-9cc4-4d8c-a46a-534a2405fc9e,Illinois,1,Logistics Network Group LTD,,,,2020-04-01,,,2700.0,,
d7ead7d4-2ffe-4770-bf58-ff66e0a5fd44,cce20d1e-e0ca-4cbb-9997-fb8d00ea6203,Illinois,1,Benchmark General Contracting,,,,2020-03-26,,,1095.0,,
ab41ff81-2f4f-429f-9854-4d76a6f3d9c2,fa78864f-9167-4baa-9cf0-0b68152dea83,Illinois,1,"NEW VISION LUBE SERVICE, INC.",,,,2020-03-26,,,25000.0,,
9bd6f333-e32c-4bb7-aa49-e66a12e47b75,a43b79c3-6570-4ef9-838e-2a3c62fdb179,Illinois,1,Brefeld Physical Therapy Services P.C.,,,,2020-03-25,,,4233.0,,
34e7df66-8c71-48e2-abf2-c2cdeff5d015,2f4b61ed-4f2a-43a6-8baa-110c72395f06,Illinois,1,Jason Herbers,,,,2020-03-25,,,22505.0,,
a06ea886-0b01-45f8-be0d-bf212c49ddef,07656d57-6734-45ea-bdfd-46487a7e1a4f,Illinois,1,Tony Roma's,,,,2020-03-25,,,550.0,,
d5f5ce5e-b5ec-442f-b154-9def818be790,45daee31-5796-496d-af25-a01c8ab73d9f,Illinois,1,Tony Roma's ,,,,2020-03-25,,,600.0,,
ce0edef1-16d0-42bc-bf4b-ecc9f859f29d,50b0ee72-d019-4294-a605-b3a728ad9a8e,Illinois,1,TC OF OAK LAWN INC,,,,2020-03-25,,,107.25,,
3e1d52a9-ba4a-47e8-b6a9-26781e88acce,d26fbde4-c3f5-48ab-819f-05949a542f50,Illinois,1,,,,,2020-03-25,,,4102.5,,
00088e09-78a2-42b5-b410-da29e564dc71,bcb91434-b9f6-49e1-8352-6d82586e4ee6,Illinois,1,"CHUY'S OPCO, INC.",,,,2020-03-24,,,73800.0,,
67c4cc52-4fbb-4336-b9b1-3de1fc314181,5c4efea5-0323-4571-bc19-710de83840f4,Illinois,1,Lobster King LLC,,,,2020-03-24,,,3308.23,,
4d11e5f2-9516-4aea-8735-fb9be68eb53b,70e59611-b0d6-4e6c-9c9d-0af947d6fba9,Illinois,1,ALINE INTERNATIONAL LLC,,,,2020-03-23,,,200.0,,
f9b38b6c-d7d1-44cf-b25d-b94d9a2dc4b9,25581490-812d-4a04-a893-47e5080a3213,Illinois,1,T&S dba Denny’s ,,,,2020-03-23,,,220.48,,
2d539688-dee4-4c6d-bae4-132ad1285dbd,bf8257e8-1365-4cf2-9e81-b5f7e06cf600,Illinois,1,Just in Time GCP,,,,2020-03-23,,,1000.0,,
2369e6e7-33bf-4fba-b637-9fde46a43647,c679433d-9e15-4a62-8d85-930287114f57,Illinois,1,Firewater Saloon- Mount greenwood,,,,2020-03-22,,,0.0,,
d8d98535-beaa-4fac-84f4-cb672145e7f4,009b7114-e4ee-4a04-a995-7838e6c819c5,Illinois,1,Ready2Roll ,,,,2020-03-21,,,750.0,,
32c724ef-6a67-45df-9da8-f7b52c4de2ce,8fbf5b16-037e-4423-ae8b-a1f7d8bba04d,Illinois,1,Shapiro Center,,,,2020-03-17,,,108.0,,
cacbaa21-f8cd-44e0-8807-04c2b2df4286,11961df4-3a64-47b3-b8b3-5a71783a07e6,Illinois,1,Palm Beach Tan ,,,,2020-03-14,,,125.0,,
9f94e95d-9635-41b7-9b0a-e7517d83e032,937487bf-6d42-4f40-b5a8-1995831b583b,Illinois,1,Jason Industrial & Megadyne,,,,2020-03-14,,,500.0,,
12e53785-9f14-43f6-896a-80bea98bbf12,ab403e68-851e-445b-9eff-2242496ac487,Illinois,1,LACEY'S PLACE LLC SERIES MIDLOTHIAN,,,,2020-03-14,,,0.0,,
f585d2f4-ef7f-47fa-8646-c0d8927a04b7,2150e8ce-27ec-4e40-bd1e-273d8d62fde8,Illinois,1,SOUND-BAR,,,,2020-03-13,,,5004.0,,
6a2efe5a-8e90-41ac-a722-261fe5c2b1a0,fdbfa814-24ce-4030-8111-0f7a170f24b1,Illinois,1,UNIVERSSAL MICHAEL CARTAGE,,,,2020-03-13,,,5000.0,,
dc27b585-ed8a-4af4-9087-08cac2ecf99e,f542639f-3bc1-4110-b7e6-99d77c341dad,Illinois,1,Steak n Shake,,,,2020-03-12,,,1408.24,,
277afafc-a903-4a10-bdae-bd23a420c9c0,59cbf07f-dc2e-4faa-9c15-c32f612192c9,Illinois,1,Elham Bhour/Bishoy Bhour,,,,2020-03-12,,,60.0,,
640a004c-12a9-40df-9057-571ae8f5cabd,21281493-20de-44aa-8988-8c910384fb6b,Illinois,1,A B Marketing,,,,2020-03-12,,,0.0,,
0ca7b4ae-2f8b-4503-92d6-712370302372,07a964cb-78b9-4965-a26a-0d1930238f3a,Illinois,1,"Chicagotelerad, PLLC",,,,2020-03-12,,,2000.0,,
370bf54d-ca3a-45c6-ac8c-380a16cfd44b,3c9dbe3b-2105-46f7-8ab7-7a6f230f473b,Illinois,1,STEAK N SHAKE INC,,,,2020-03-12,,,1463.24,,
68a6495c-d58a-46f1-a787-46ea6c06f50d,9e4f9611-ca72-4394-909f-09e3b2122486,Illinois,1,Lincoln's Challenge Academy,,,,2020-03-10,,,0.0,,
511c8139-ec1a-4e27-a0db-d373867c2529,426e7cdf-c7d3-4eae-adaf-9009050d3d72,Illinois,1,The Forge ,,,,2020-03-09,,,15.0,,
470b9a78-695f-4160-926e-a67ecdf3cdfc,e15f79f8-121c-48b9-8124-0f1f400a3ac2,Illinois,1,Boomerang's,,,,2020-03-09,,,159.77,,
0d087d8f-6c1d-4354-a495-d00a28ad12b3,9eacc701-870f-4437-aa44-0ea77a7cdf2b,Illinois,1,Fried Green Tomato,,,,2020-03-09,,,0.0,,
7e249cc0-3c0b-41b0-8161-092debdba7ea,9bad85f9-9a9f-4adc-877d-48aeb6000162,Illinois,1,BOWES IN-HOME CARE INC,,,,2020-03-09,,,155.25,,
5cc954d4-7692-4366-bc8a-84a3fcccd0a3,965e35cb-66cb-440c-967b-96e2c5ad8928,Illinois,1,USA Greggs,,,,2020-03-09,,,0.0,,
68ab25fc-6371-4d25-a2c3-8778baedb3fc,9d0b262d-3f0f-4c8e-ba09-ffd7846eaec2,Illinois,1,YES Communities/Cloverleaf Village,,,,2020-03-09,,,0.0,,
5fb2b258-ed8d-44c4-986b-748398807194,b6828fd9-680c-4e45-a7b0-f2b1c763d35e,Illinois,1,THe Grout Medic dba Patch Boys of Kane,,,,2020-03-09,,,0.0,,
b38f8d81-f889-4c8c-8db3-5c7f7666cce3,dde67afd-9524-46b1-85e1-97d58db26b17,Illinois,1,Popeye's Kitchen,,,,2020-03-06,,,190.0,,
350b7bd2-7866-4b4b-b2f3-d7bbb9d4e1d9,9bb0ca62-b3c7-452d-9478-1393b5e5e7cd,Illinois,1,CITY OF EAST ST LOUIS,,,,2020-03-05,,,28000.0,,
9f3c2892-cb92-4bfe-ace5-d699751417ed,cb7c3b4a-ab8d-44ba-9b4a-f1bf826aa853,Illinois,1,Capital Energy Group Inc.,,,,2020-03-05,,,742.5,,
426d1294-5c90-4e01-9d74-3f9aae87e0ed,cc15650d-aed2-404e-95bc-11f603fc4593,Illinois,1,seaCatcher mediterranean seafood grill,,,,2020-03-05,,,0.0,,
7f03c0e2-b767-4246-b1b6-e980a7e5b036,d6ce114b-2304-4342-b6e5-cec9fcd088a3,Illinois,1,Thrive Thrive Counseling - T.E.C.S.,,,,2020-03-04,,,884.28,,
84a4fc7d-c90b-42e8-830b-3b3b72c322a3,b0087421-71e9-42bb-9b61-03ae7af70453,Illinois,1,R&J COUNTRY LIVING ,,,,2020-03-02,,,111.6,,
e1acf46f-f2a0-4e49-8f67-326ae25f456c,244e8939-1004-4ca5-b70b-c3e57c226d63,Illinois,1,"CENTRAL ILLINOIS TURF, INC",,,,2020-03-02,,,0.0,,
2c79b0c6-b100-43fb-87ee-6e58265e6808,9a563683-4270-4536-a092-5e56c495ab44,Illinois,1,Php Logistics inc,,,,2020-03-01,,,1143.18,,
dde8bb97-e1cb-455a-bc6f-0db606f0108b,71928a2b-5e30-4b3b-a1c3-dc2cc985118a,Illinois,1,Reflections Memory Care,,,,2020-02-28,,,16.5,,
b4b593c8-0ec0-4365-ab9c-c0eb393950a1,4788af96-65ed-4aed-9928-22d484268423,Illinois,1,"Duct Professor, Inc Heating and Cooling",,,,2020-02-28,,,772.0,,
15e253bf-8a46-4836-b1e0-d13a560d4941,6d46fc54-d756-4a06-bdae-12a5c62d8954,Illinois,1,Greater Peoria OB/GYN,,,,2020-02-27,,,0.0,,
0c95c744-d05f-4eac-8eee-8de22f33aa41,79826fa0-69da-4d7b-812d-cc20415b26e1,Illinois,1,Kelley's Truck Center,,,,2020-02-27,,,1400.0,,
392bcbc3-578c-4a83-8170-fe33f2275c01,134e6eae-f1be-4b98-b0c0-54a07f0f8042,Illinois,1,Paradiso Restaurant ,,,,2020-02-26,,,82.0,,
684803ac-5405-4156-b889-e60ad7fcf44e,2db56040-aa70-43c0-977b-a9594bcc1463,Illinois,1,AMERICAN COLLEGE CHEST PHYSICIANS,,,,2020-02-26,,,350.0,,
86364e93-a225-4806-9864-7d1f733cc361,582c9650-e7ae-4a76-b594-7f7deea28985,Illinois,1,Paso-West Suburban Action Project,,,,2020-02-24,,,0.0,,
1689d82b-e3c0-468b-a8c7-4dca3d1914ea,add6a373-f4f1-43f4-a4a7-943a841c7fa0,Illinois,1,Energy Transportation ,,,,2020-02-22,,,2400.0,,
2a054edc-ac79-46f2-8e97-e5926501827b,03e76f96-ec38-43d7-a559-7999a56f9bb5,Illinois,1,Remax American Dream ,,,,2020-02-20,,,0.0,,
7c48497b-55a2-440f-a31a-32c525d85b14,dc2508e3-dff4-4511-bc9f-b0c6d24e0b7e,Illinois,1,Seven Bar and Restaurant ,,,,2020-02-19,,,1468.0,,
244d5652-b555-4561-b5a1-d86b0d1ff016,a68c8639-8f5c-47e0-b3eb-924bf82c0677,Illinois,1,Signature grill,,,,2020-02-19,,,2800.0,,
050e1cb6-aa44-411e-856c-3f4b9e1aba63,2dafee85-cc12-44f4-97bc-fbb62f3eea45,Illinois,1,Crab Crackin,,,,2020-02-17,,,0.0,,
e69a4a7a-77d0-4b93-8a00-e593630f7b4c,c507e902-a834-48a5-a5a2-da0a9b15f838,Illinois,1,Boqueria Resturants/ Karolinka Maintenance,,,,2020-02-17,,,0.0,,
344b7f4a-759a-4877-b424-ed0c62d41e34,e67e56cb-dcf7-48d5-a676-a7b95f40fb77,Illinois,1,"All Star Tucklines/Protostar Logistics, Inc.",,,,2020-02-17,,,2320.0,,
9d3680ee-3cef-4287-b7cc-8da57e63c647,873c413b-cec6-4beb-bd13-b51790c585f1,Illinois,1,Nrupesh K Desai,,,,2020-02-14,,,400.0,,
ece8e584-32d3-43b4-b3cf-fe9dfcf5ec22,3badd383-3737-4c80-8a3e-29e15ca9a8cd,Illinois,1,Chicagoan Logistics co.,,,,2020-02-12,,,5503.75,,
44c76c0a-ba29-47bb-b9fd-7a9dd538a12e,c0990136-19a9-417f-86cf-3a5559d659e1,Illinois,1,I Dream of Jeannie Dog Walk,,,,2020-02-11,,,0.0,,
0c9f9ca9-55cf-4c9d-bee7-2a093661fabf,e0fe1671-28da-4c1d-9e9d-a9547bbda4fe,Illinois,1,Dog Deserve It LLC,,,,2020-02-11,,,0.0,,
b6027353-172a-405a-8de4-a476fcc8a82a,4a1166c5-1da4-42fe-851c-56023bfbf818,Illinois,1,Pets Chicago,,,,2020-02-11,,,0.0,,
a8e38765-3eb0-40c0-b150-28895f662eac,9b660696-c8a6-4f6c-a0be-f6f8e1f7edea,Illinois,1,Majestic Paws LLC,,,,2020-02-11,,,0.0,,
053dbb86-d4eb-4f80-aa1d-0d7553c2383a,6e1ed671-d405-4cbb-8e88-56ece8009a8e,Illinois,1,Windy City Dog Walkers,,,,2020-02-11,,,0.0,,
ed0da3ff-6ab8-4e6d-a609-7aa442942962,149d612b-ae72-4bc2-b2e0-411f25cd9690,Illinois,1,"Keefe Commissary Network, LLC",,,,2020-02-10,,,3000.0,,
166228ca-17c5-48b3-b42e-b6a8806cda1f,918e373c-9b04-444c-bdf9-a3d200eba1aa,Illinois,1,ASPEN DENTAL,,,,2020-02-09,,,4950.0,,
b4d7a946-f0ab-4e09-898b-78a61a0df093,da2e69ff-6e27-4695-b717-287d787d858c,Illinois,1,"DOUBLE YOLK, INC.",,,,2020-02-08,,,1500.0,,
a934c64f-2d83-4590-9611-87333090d36c,33a50065-3e9d-4743-8cf1-a8b5fdfa8dde,Illinois,1,Verve college ,,,,2020-02-08,,,40.0,,
fa5a5ba7-74de-4c20-8188-89e1893c14fa,e030d955-1853-4ba8-8e78-3e6f21525ba2,Illinois,1,MP Staffing Inc,,,,2020-02-06,,,500.0,,
b420fb3c-bcf8-4d04-a155-7e5512634bab,753477d0-223a-476d-ba34-65a2d69066b7,Illinois,1,Beau Flooring Inc.,,,,2020-02-06,,,360.0,,
616287ea-909e-44af-a684-3d42c89d540a,f275e9c0-c4e1-45bf-aad6-492d0c4643ab,Illinois,1,Country Hearth and Home,,,,2020-02-06,,,0.0,,
d201e2a8-7f64-44fe-8b35-c413904327eb,e5dc9c33-e47e-4a56-8b04-d2e1a969f3e9,Illinois,1,24/7 service team ,,,,2020-02-05,,,0.0,,
208ebd1c-5328-4052-847f-f8881ec61072,9908d904-b887-44c6-9539-2572676ee630,Illinois,1,Dolphin Car Wash,,,,2020-02-05,,,0.0,,
fea3e920-ebf9-41c5-8cb2-72eab47fcf81,27d62fdf-602c-4ae1-8fa5-0fcbfd44007c,Illinois,1,Sr Sombrero,,,,2020-02-05,,,0.0,,
997b3e50-f6ec-4657-8e8c-b5c7582b0396,3364a936-a153-438f-b93b-4e7cdf8d663b,Illinois,1,Quad communities development corporation ,,,,2020-02-04,,,1744.84,,
b1ddf2e8-eb10-44de-b097-fd540e2ad25b,9873a933-42ea-47d4-b828-16424bc85067,Illinois,1,Diana Janulevicius,,,,2020-02-02,,,2000.0,,
a76fc21d-4a93-41f2-908e-20762cb2381c,8720fcfb-c62d-4fc3-bfa4-ca64a80db294,Illinois,1,HAYASHI JAPANESE RESTAURANT,,,,2020-02-01,,,0.0,,
38be4ffc-1a06-4fdb-9c91-276fe2b9d738,07a91bd1-b863-4e42-b379-9deefc33a35f,Illinois,1,BUBBLES LLC,,,,2020-02-01,,,0.0,,
9479143a-978a-4633-8374-10db2aff6b69,2795bff3-fd0e-42d9-85ac-6d25dcd64481,Illinois,1,Children of America Orland Park LLC dba Children of America Educational Child Care,,,,2020-01-30,,,20000.0,,
d9b9070e-8b40-4445-92a2-706207e778c8,20b93090-de06-40a1-8166-548b0fbe25e8,Illinois,1,Paradiso Restaurant ,,,,2020-01-30,,,79.35,,
e427aeeb-090c-4269-a2d4-318d46b0971d,19e00acc-56af-4026-ad26-ef855a9a4afb,Illinois,1,"KLM Trans, Inc",,,,2020-01-30,,,2640.0,,
390162fc-1030-429e-a35e-48f3fe856fe3,3240b900-9bc0-4db5-b59c-d47c9e006a27,Illinois,1,Inc Four Ways Logistics,,,,2020-01-30,,,8000.0,,
1a2472f5-dc15-4735-a8c5-76621af65cf6,b4b4caee-0a19-41ad-880b-97281ec7e09b,Illinois,1,secutitas,,,,2020-01-30,,,756.07,,
662e64ee-32a4-4fe2-a9c9-7b183c345c6a,177eda59-cc39-47d6-afa6-5092728858cc,Illinois,1,secutitas,,,,2020-01-30,,,705.13,,
93c17413-3cb3-4f4f-9125-58456eeddc0b,9b8e7fd7-8c23-4f63-a678-b382e0fb5bb1,Illinois,1,Paradiso Restaurant ,,,,2020-01-30,,,17.1,,
cf57659f-d9e9-4007-913c-d38ea83e6ffc,c5af413a-7672-469e-92d2-371e5db5c3a6,Illinois,1,Flexible staffing,,,,2020-01-29,,,0.0,,
24dbf4f5-8af2-4445-8078-c5ad997714b9,6e6fb9f3-eefa-4ed1-af42-e07e4e16a714,Illinois,1,Flagship Tavern and Grill,,,,2020-01-29,,,111.0,,
00c79a65-8497-4b2a-b55b-a52d91d32f29,5f344cd0-dc97-4425-9d24-47ea632731f4,Illinois,1,AGB Investigative Services,,,,2020-01-29,,,0.0,,
fbae15c5-319c-4a2a-8c6d-7547f6fe1756,7926a0e3-b441-43a1-ad37-75faa51b7729,Illinois,1,USA Vein Clinic,,,,2020-01-29,,,0.0,,
65f3593e-cdce-427e-a03b-0ee6cad8bbe9,98eaf35a-f91e-42ec-850d-90085aad520b,Illinois,1,Bob Rohrman Volkswagen,,,,2020-01-29,,,0.0,,
d94f63ff-119f-4742-81f7-ff0ac623e456,b73520e5-9477-43f7-8c52-b93fb2291dd2,Illinois,1,FLAGSHIP TAVERN,,,,2020-01-29,,,282.84,,
49ee483c-c7b7-44bc-ba79-a1cb360a433b,2db4798a-8a9e-4152-ba57-cb93e06fd0bc,Illinois,1,"Vision Remodelers, Inc",,,,2020-01-28,,,5640.0,,
58546be4-1565-493e-83d9-0d9e45289877,841fce4a-47d2-41d2-b1c0-94728fed941f,Illinois,1,University Care Center,,,,2020-01-27,,,5000.0,,
5ad5b3ec-96a6-491e-a1d6-093524b15388,852d0587-8e64-40a7-8d42-76fe97c5d80d,Illinois,1,Ray Corradetti  ,,,,2020-01-27,,,101900.0,,
29a7b38a-fafb-4f97-a3db-0b5091e2ffbf,a03c4db9-d68f-4822-8ebe-3ee8d816c358,Illinois,1,Kys express,,,,2020-01-27,,,50000.0,,
8101fca1-1bde-4771-b6b1-17962f0a2804,e4e155a5-b0e3-4c85-991f-8b37e0cab0f4,Illinois,1,CDW ,,,,2020-01-27,,,1339.5,,
367cf04e-0ddd-4f90-9b23-ed7c0b96981e,9cd59471-c1ad-44df-9af9-f4b10c0c5334,Illinois,1,"MDLIVE, INC.",,,,2020-01-27,,,29612.8,,
1fc5abab-b684-4df0-8bc3-05cd21633a6d,4314ede5-21b7-4acc-b374-1df966dc4a3e,Illinois,1,"Schuyler, Roche & Crisham, P.C",,,,2020-01-27,,,4440.0,,
af7c39b1-367b-4b67-9532-18192ae35cdf,cb221fea-3767-4fcd-9e9a-a1214565894b,Illinois,1,Artisan Bread Co,,,,2020-01-27,,,0.0,,
eb86128d-1793-44aa-bdbb-aca003785a69,d99cd1bb-e555-4fd1-b9fa-719158dcdd3a,Illinois,1,Elite Staffing,,,,2020-01-27,,,0.0,,
cc5a0b35-a590-4303-b3ad-f4d8fb9efdbb,c81eb253-d71b-40bd-b409-02342b9d883f,Illinois,1,Nonas Pizza,,,,2020-01-27,,,0.0,,
21f78cb2-430d-41fc-bc3c-46670839e792,596f8e39-7dbb-45c4-8ce3-b0e7c1a10c3d,Illinois,1,Mobil Gas Station,,,,2020-01-26,,,250.0,,
b971cc8a-b7a2-4b0d-a112-d9d1b0003d28,8c302fb2-fdfc-4fbb-a935-f0c5aee577b3,Illinois,1,Domino's MBR,,,,2020-01-24,,,9.95,,
775e5c9e-7a13-482e-afbf-ae6fa043dec1,28eaf76b-3fc7-4934-9459-0db50a3f4611,Illinois,1,Auto lodge,,,,2020-01-23,,,700.0,,
6a1b316a-0732-412b-843d-c2a2e567b404,470cd33b-fe65-4537-89dd-fc7cbe75e42b,Illinois,1,kathys corner,,,,2020-01-22,,,56.0,,
b69129b7-e7ee-483d-9d12-0d3c7d8ee395,d8c89332-7991-46d6-bdef-2f316bbc9471,Illinois,1,Famous city retail network,,,,2020-01-22,,,1095.0,,
1d4fdee9-d764-475d-8296-9428ad761191,b8162baa-f7fa-462e-8571-5665d54bf3b7,Illinois,1,Stanford & Sons,,,,2020-01-21,,,2226.0,,
8589a59f-dd63-44f8-b1bf-880f15de6277,e2faa15a-3474-4018-a6dd-22ebaf317dc1,Illinois,1,Iron Age Korean Steakhouse,,,,2020-01-17,,,0.0,,
9aca416b-dc39-4fd4-b7e2-a1f22742b21f,9c793d34-e3f7-4db1-b015-d4f0e53b0499,Illinois,1,ACD EMERGENCY ROAD SERVICES,,,,2020-01-16,,,1000.0,,
7ef6b938-09e2-44f6-8cd3-e7ebc525a91a,46934de3-56b8-4aab-8421-1cbdb34bb795,Illinois,1,"CITY OF HOPE COMPANIES, INC",,,,2020-01-16,,,0.0,,
0a8dff0b-62d4-4d93-b75d-f14cd3ee3ae1,9ce71582-d41c-4c6c-b33b-1c61d2c32ca8,Illinois,1,ANDY FRAIN SERVICES INC.,,,,2020-01-16,,,1848.0,,
0fc6f50d-6771-4e16-94c8-96f74ca15b03,b13c7671-4a3e-4f85-ae3c-3efabbf7ea8b,Illinois,1,Pramichi Hotel Inc,,,,2020-01-16,,,263.04,,
6f9a1af5-08fb-4ccf-be22-e7ea8734c853,935f61ca-aa56-479e-89b6-5fdae4879804,Illinois,1,"Spotlight Automotive, Inc.",,,,2020-01-16,,,4920.0,,
be1ff8f5-29c2-4a25-a8d6-2fbd2d5a6ee8,1410eb1e-4caa-4789-a12a-6c68dc5d5027,Illinois,1,Syvak express inc,,,,2020-01-16,,,1312.0,,
15589a96-7ced-4494-bda6-f1857de5147b,d561162a-8773-485e-935b-c022841b86ce,Illinois,1,Syvak express inc,,,,2020-01-15,,,1312.0,,
72bf7266-6bbf-45b3-b2f3-6c5aa4d21cf5,9caaa12b-1b2e-4a79-8226-b6d8d6730958,Illinois,1,jensa salon and spa,,,,2020-01-15,,,0.0,,
3d54f306-4a38-48b0-8fc0-740a7f91e007,d38845db-b0e1-476d-949b-96d780c73501,Illinois,1,Bradley Elite Marketing,,,,2020-01-15,,,1400.0,,
d3d4e1c2-75cc-426e-abc4-721b833d22dc,26324262-51f5-45fa-aded-cea675d9b85e,Illinois,1,Graff Gardens A& Farm,,,,2020-01-14,,,0.0,,
897a38ff-fdca-4b8b-a7bd-f44ddee93552,141a9db9-04ee-4326-9851-6a9e483bd6ce,Illinois,1,Cherubim Developmental Training,,,,2020-01-14,,,0.0,,
d6056d99-cc86-4d69-b864-ad921ca3c7bd,5c1a9ef8-2276-4937-954a-af92c696a440,Illinois,1,JAG RESTAURANT GROUP INC,,,,2020-01-14,,,12000.0,,
b7022e79-150b-45ce-8d0d-ae93be2dfa8f,44cb952e-7db0-41b6-8d11-ad914f4c2804,Illinois,1,"Craig L. Manchik & Associates, P.C.",,,,2020-01-13,,,1429.4,,
4b88e233-5fb1-4fe4-b305-15f8cdb7da65,43e55e9e-ad12-4868-9c30-eb1484ab1885,Illinois,1,Advocate Bromenn,,,,2020-01-13,,,830.0,,
957e431d-f4a3-46de-8c82-0c8a93110bc0,dcbe260a-6ec1-4d1b-b8c5-464571b2a0a5,Illinois,1,Globalsunrise,,,,2020-01-10,,,5200.0,,
0c2930a1-3c7e-4ee0-b651-321bbe2e6bd4,78df9c61-1138-40de-8fe2-c1d2133c1a96,Illinois,1,HOME RENDITIONS LLC,,,,2020-01-09,,,1100.0,,
992490fb-a5ef-4822-83ee-7eddd71c3c45,7bdeb8bd-d233-43a3-8dad-bb664d8ec564,Illinois,1,EARTHMED,,,,2020-01-08,,,50.0,,
1e237b20-c195-4720-9f41-4876a9cdf170,5e46d920-377e-483f-b4a1-65563b861656,Illinois,1,A & G foods inc,,,,2020-01-07,,,30.0,,
057bf979-26c2-4764-9b1d-9500eac2d5c6,b909aecc-596d-4a31-9d0b-cf189e73eff2,Illinois,1,"Worldpac, Inc. ",,,,2020-01-07,,,0.0,,
315e7395-8e03-4410-9b08-035e4da573d7,e53b4703-7887-4e3e-9229-f3749584f099,Illinois,1,"US Pack Logistics, LLC",,,,2020-01-07,,,0.0,,
05baf109-211f-4128-8f4b-58b93446eb1b,e85ac83d-6caa-4e8c-8091-ec8c415885dd,Illinois,1,"Partsfleet II, Inc.",,,,2020-01-07,,,0.0,,
61bed050-124c-4ac9-bd96-e46904d48db4,bbdbc980-2696-4bcc-b3a8-6e4d0be01fb3,Illinois,1,"AutonomIQ, Inc.",,,,2020-01-06,,,48165.0,,
a0576443-09f3-48f5-81c4-0e7f79f66b52,a8de6319-e4d1-4492-9dd4-23a1ada6ff1d,Illinois,1,EJ Nails,,,,2020-01-06,,,0.0,,
6578e06c-769f-4193-b1a6-f4cf37d6fc2a,37463acc-ff86-45bd-a5aa-a1d33d0b0b85,Illinois,1,Hanancy Nail Salon,,,,2020-01-06,,,0.0,,
82d1c16b-c718-49a1-9e2f-b286cfbc28bd,10c31d6a-70ca-4f95-8e04-bb47bab51353,Illinois,1,Evanston Nails,,,,2020-01-06,,,0.0,,
43268926-3a52-48c6-9aec-899ac390f5f8,7c2a0429-f97c-46b5-ab62-46f5e2220556,Illinois,1,Nail Bar,,,,2020-01-06,,,0.0,,
