case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
c468f18e-6c9e-48c2-850c-83fa323ec413,d6d5c91e-15d2-4b02-878c-cab1209678f8,Indiana,1,Sirloin Stockade,,,,2014-10-07 00:00:00,,,690.0,,
58357562-736e-4b2a-92db-0bd5b447ee55,20ea96ae-0207-4faa-a86c-b26d243555b9,Indiana,1,Mainstream Boutique,,,,2014-10-07 00:00:00,,,239.0,,
9db1988c-2f21-4b3b-b7f6-4290d6a6c4dc,b997239c-3a9a-4fa5-9eed-6645955c7d55,Indiana,1,Mcgovern's Pub & Eatery,,,,2014-10-07 00:00:00,,,418.0,,
dd312b61-36c1-4822-8ad9-9b3a105132f1,f05944a0-7775-486b-9c40-45e8dc67ae80,Indiana,1,Let's Spoon,,,,2014-10-08 00:00:00,,,140.63,,
52c4bd4e-dc1b-449c-9ef4-665c52269d86,07beeb0e-672f-4c06-8dc8-30f93c85a871,Indiana,1,Denny's,,,,2014-10-08 00:00:00,,,500.0,,
259f2921-6a86-4282-a2e1-7a83bd0339f2,cc9d6007-622e-4cb5-9b74-47d8be447a3e,Indiana,1,Dace Keeling,,,,2014-10-08 00:00:00,,,1690.0,,
ecc3f516-49f3-4be1-b82a-b90941273477,904c0c27-d61e-4df2-a940-4152ae1e8279,Indiana,1,Apex,,,,2014-10-08 00:00:00,2014-09-26,,457.0,457.0,453.09
4237a0ee-11f7-47e6-b1fa-0c4dae6160a6,cee6f9e4-f1ff-431b-b744-fac482ea62f9,Indiana,1,Smiley's Center Childcare,,,,2014-10-09 00:00:00,2014-11-06,,1716.0,,378.45
ef7c5d5d-2524-40f2-ad21-3755131ee8b2,5a860ba7-31ea-4aa6-8b8b-200dbd5a586b,Indiana,1,Corkey's Fabulous Restaurant,,,,2014-10-10 00:00:00,,,67.0,,
d07b9ca9-cede-4e94-8487-8e03d0ce78cf,454be226-24ff-40af-b1ef-b11143d1835e,Indiana,1,Hat World,,,,2014-10-10 00:00:00,,,150.25,,
df0fb74b-d181-4d82-a2b6-0a332a4171f9,f70b031f-b6da-4241-b95a-0052f9219d63,Indiana,1,"Hhgregg, Inc",,,,2014-10-10 00:00:00,,,138.67,,
9dcdbd63-b852-4aca-a0f1-44e6f24a0e02,f262c683-ce41-4cda-87f9-4391d561dc0f,Indiana,1,Family Dollar,,,,2014-11-13 00:00:00,,,817.78,,
b537bee1-cb5c-47d2-95f7-c0617526bbd7,2653134a-6d0b-444e-b433-8f5454a38085,Indiana,1,Everdry Waterproofing,,,,2014-10-10 00:00:00,,,300.0,,
f4497f2d-da6b-470d-9966-6f8cbab54a30,a36d52da-6af2-4a97-b6db-ab413ab2828f,Indiana,1,Kann Enterprises,,,,2014-10-10 00:00:00,2014-10-27,,220.0,220.0,220.0
4825b642-9a1f-4527-943d-353cba7f2dda,e90347f4-6743-4b74-a2a6-5e1b3e443982,Indiana,1,Holiday Inn Express And Suites West - Airport Area,,,,2014-10-10 00:00:00,,,884.61,,
02379a5e-2b16-486f-9beb-4131f98001f6,3b0abe0a-ee14-4fea-9811-4fd98090da58,Indiana,1,A & M Restaurant,,,,2014-10-10 00:00:00,,,124.5,,
67074ec3-a115-4483-93a7-33949c3cbd15,b4e8f372-0757-4ce2-95bf-f874a41b30e7,Indiana,1,Midas,,,,2014-10-11 00:00:00,2014-10-10,,157.92,157.92,139.93
75a50d62-dee4-46da-9c37-8f03d75b07a5,6bbf0641-1cba-457b-9458-2e0804c47178,Indiana,1,Corkey's Fabulous Restaurant,,,,2014-10-11 00:00:00,,,67.0,,
36451fae-dcca-4075-b669-73293c858310,222aa69f-2deb-4adc-9647-43f121cbf582,Indiana,1,St. Mary's Child Center,,,,2014-10-02 00:00:00,,,349.38,,
e22f7ff6-63f7-46eb-add2-6fbb62e3a41d,68cc8476-9224-4449-b3ec-8504fa2d107f,Indiana,1,Calumet Civil Contractors INc,,,,2014-10-02 00:00:00,2014-10-11,,904.8,904.8,720.09
57382e81-0426-4e06-877e-1e9af0713331,a81cb9cb-d741-4cd8-a70d-41d28798f22b,Indiana,1,LaPorte Fateral Order of Eagles #2439,,,,2014-10-03 00:00:00,,,367.56,,
1bf95524-3a07-48f8-b4b6-5fc99ffe2176,c857ce65-ff88-42af-a0e9-affced10dbb4,Indiana,1,M & M Office Products Inc,,,,2014-10-03 00:00:00,2014-10-17,,430.0,430.0,430.0
ec863ec8-65ee-45c6-a5c2-dd78afe2a761,7ddef50a-8c57-4e02-83e3-0b1168cfdd76,Indiana,1,Spartan Staffing,,,,2014-10-22 00:00:00,,,30.0,,
1279e967-66c9-413e-9067-3faf8b5df76e,38f050d3-7b17-4bc5-9562-b24dfd54bf8c,Indiana,1,Matt,,,,2014-10-12 00:00:00,,,15.0,,
835c3198-d69f-41c5-af09-f2944059270a,63ee56a3-dae8-43d3-80f7-dfd99484f327,Indiana,1,Team Indiana Volleyball Club,,,,2014-11-05 00:00:00,,,300.0,,
4007e896-ed45-4528-af87-71604fb09bde,1342dd3e-9c47-41bc-aa9d-7f12ba04d887,Indiana,1,Vital Home & Healthcare,,,,2014-10-12 00:00:00,,,3553.79,3553.79,
8edbce2f-ddd2-4869-a104-be42f68cc45a,41095b60-0092-47d2-bbae-d42115dfb539,Indiana,1,Genesis Security,,,,2014-10-13 00:00:00,,,1043.0,,
c48cbd77-6014-45f6-92b0-e623574339d2,86ad0ee1-95f5-45c2-a507-2c084a19f480,Indiana,1,Taco Bell,,,,2014-10-13 00:00:00,,,94.9,,
c5523c2a-14ea-49d0-951c-6bf7d68890e8,6a21a5df-5b42-4410-b6fb-a9e5b245ccd6,Indiana,1,Beyond Payroll,,,,2014-10-13 00:00:00,,,7500.0,,
2569229a-cc34-4cc3-99c5-da637ff21949,64a6cc59-9243-49d1-97ae-f010bef408c6,Indiana,1,Smiley's Center,,,,2014-10-13 00:00:00,2014-11-06,,1615.04,,564.04
35351641-b3f0-47ea-aa95-2a48a45ed545,b3adda31-d712-4ad1-ba9d-e01be5f37edf,Indiana,1,Wendy's Restaurant,,,,2014-11-12 00:00:00,2014-12-17,,62.09,62.09,57.38
42332fb9-14ce-47f8-bfed-944d3ea6e1bd,5cd3cd01-5423-48b6-8d8a-f2d0c5270587,Indiana,1,Waynes Meats,,,,2014-11-06 00:00:00,,,469.7,,
8144b4fd-d557-43ad-a016-b67d7b627687,f1162219-1c9d-4e97-b476-404e1421d0d2,Indiana,1,Riverside Inn,,,,2014-10-15 00:00:00,2014-10-27,,70.0,70.0,70.0
be575e88-187a-47fa-b572-a5132483c1f5,5c0af71b-c894-4a77-80a9-808ba84024ec,Indiana,1,Nightingale Home Healthcare,,,,2014-10-15 00:00:00,2014-10-24,,187.5,187.5,187.5
1ecb7afa-4f56-45d3-a3f5-7c2f3e2ed38d,332a41c5-615f-4737-8b9d-69741136c4f7,Indiana,1,Outback Steakhouse,,,,2014-10-15 00:00:00,,,2038.46,,
35291a81-3444-4c97-8a48-3613b34206dc,af695fb6-fc31-4490-8a86-40ec42c0ec7a,Indiana,1,Wendys,,,,2014-10-29 00:00:00,2014-12-23,,1994.98,,1700.0
96fc8127-f032-4305-9c4b-113e9d27d410,a82a49f6-c35f-4ec2-8cda-be21547786c2,Indiana,1,Smiley's Center,,,,2014-10-15 00:00:00,2014-11-06,,1402.92,1402.92,1114.37
1bc4f4f9-0757-4071-80fb-7b7a349dc634,bd7d6f4c-7b38-4721-a5c5-81f536327758,Indiana,1,Smiley's Center,,,,2014-10-15 00:00:00,2014-11-06,,1365.0,,372.96
5c001782-f8a8-4fc7-8807-4b42594d8d17,91529cb0-5cb6-44f1-857d-24b0ebe0c957,Indiana,1,Smiley's Early Learning Center,,,,2014-10-15 00:00:00,,,1400.0,,
1e0eff83-d825-437a-956a-24d581bc9971,b3cbdc4a-dbe7-4435-8ee1-a01f54ab4679,Indiana,1,Mark International,,,,2014-10-15 00:00:00,2014-10-30,,607.75,607.75,607.75
81f46a14-a351-4a28-81a9-19f7288799af,64a8ea19-f577-43db-a9fd-186ae4f9203d,Indiana,1,Fire Department Of Liberty Township,,,,2014-10-16 00:00:00,,,2030.0,2030.0,
7e327517-a445-436f-80a7-3d04b04671f8,d294eb3a-a62d-4929-aeba-2d9db9292cf5,Indiana,1,American Dairy Queen Corporation,,,,2014-10-16 00:00:00,,,2000.0,,
bc7d9b8e-4896-479a-b03e-2e525764c001,5b53f1a0-e5b0-4c32-91d7-394ded02f248,Indiana,1,Gbm Trucking,,,,2014-10-17 00:00:00,,,330.0,,
860f7eb5-5263-47cf-b9d3-6ce448d28a56,9f78b32f-fc96-4a58-94e5-a2985c530611,Indiana,1,Subway Henryville 34450 Inc,,,,2014-10-17 00:00:00,2014-10-27,,135.0,135.0,155.29
f642230d-73ab-46ce-8198-8f47dc97a6df,506c5e09-f003-4980-b51c-7018d7998e79,Indiana,1,Gregs Our Place,,,,2014-10-17 00:00:00,,,76.13,,
f038d2ee-6d7b-485a-a3f2-0df6f16e3542,d94f1b44-b68b-4ba3-a8bc-58c38b1e9478,Indiana,1,Us Steel,,,,2014-10-17 00:00:00,,,4474.47,,
aa25c59d-f3ed-4e3e-b892-0b2602f6d5ae,63bdb6b0-a73b-4ddc-9724-49cb11ee1422,Indiana,1,Continential Research Corporation,,,,2014-10-18 00:00:00,2014-12-05,,840.0,840.0,684.59
29759971-f671-4313-8345-ed8dc248a6bb,696f81e5-29cc-4f11-a542-03df2d8947bd,Indiana,1,Vanmeter Trucking,,,,2014-10-18 00:00:00,2014-12-31,,455.0,455.0,344.44
243c873a-47bb-42f6-b0ce-4dbf47bbe819,8686c439-eb83-4c7e-b418-eea21b8506ff,Indiana,1,Service Doctor,,,,2014-12-15 00:00:00,2015-04-28,,740.67,740.67,557.53
0eb1b684-99bb-4e46-a04d-92712423587f,a77ecb0a-1120-4a47-b022-ceb0f727c80e,Indiana,1,United Healthcare,,,,2014-10-09 00:00:00,,,1600.0,,
967353bd-8cc0-4987-b377-64926d1ec907,e794e630-de10-40aa-82d0-7f6b6e9dbe6d,Indiana,1,Milo Trujxla,,,,2014-10-06 00:00:00,,,1300.0,,
a71eb290-eadf-4fed-af48-5f655c470786,24fb2db0-b6ae-4687-9bd3-9b767c738d36,Indiana,1,Holiday Inn Express,,,,2014-10-10 00:00:00,2014-10-28,,295.5,295.5,295.59
8e669d4e-7574-44b7-be85-2e7c4c4e41e3,3f4a3288-732c-4e7b-b9b0-b2ee8c2e34ea,Indiana,1,Wesley Healthcare,,,,2014-10-06 00:00:00,,,2238.01,,
7b7cdbf6-d0ea-4e01-b614-a6f1e4b97f58,0aca11ea-160c-4a1f-adbe-8e77cad4e86b,Indiana,1,BC Trucking Bend,,,,2014-11-01 00:00:00,,,1307.04,,
bdc74ae8-d8ec-4476-aa93-bbcb1dca554e,e6b239a2-d90f-47ad-b88a-6fdd0cbef42d,Indiana,1,Subway,,,,2014-10-16 00:00:00,,,127.5,,
e8b14638-68e5-47cf-913a-9eb0605a98e7,87220f93-de6a-45c4-ae08-a01b31630e7d,Indiana,1,Kolar Logistics LLC,,,,2014-11-20 00:00:00,,,862.87,862.87,
ab308178-c11d-4425-8081-bd8a1fb420ff,99ee4da3-1d47-401b-9185-487aa6d8229a,Indiana,1,Hertz Indianapolis ONe LLC,,,,2014-10-16 00:00:00,,,8854.23,,
5f470068-5557-4dc5-b0f1-f400209ae59b,f8feaf92-bcd1-496e-babe-39e4da4a8abb,Indiana,1,Hertz Indianapolis ONe LLC,,,,2014-10-16 00:00:00,,,12599.73,,
d7f36844-d161-43ce-8bcc-3b55ee9703f6,c110e4b9-d04a-4532-85b4-903c3446e0f6,Indiana,1,Hertz Indianapolis One LLC,,,,2014-10-16 00:00:00,,,8456.6,,
5e4d1578-62d8-4a12-a8ab-02d2a59b800a,5d7a2069-a13c-4d7a-a5e2-d5fac8154e32,Indiana,1,Smiley's Center,,,,2014-10-19 00:00:00,,,1153.85,,
36737963-55c6-4a93-8a63-ecde7ba7a022,3bb86267-fbed-417b-a5fb-f3876c98589f,Indiana,1,Employment Plus,,,,2014-10-20 00:00:00,2014-10-20,,160.0,160.0,143.14
79890697-1895-4965-bb82-cf36bf853a13,a24c4ee1-153e-4cfc-a1dc-771de303cf25,Indiana,1,Atlanta Family Dental,,,,2014-10-20 00:00:00,,,225.0,,
0c6f2de4-66f8-4ac1-9695-c3b7ed92245b,3fa4a056-3bdb-4d5a-9ee4-69cfdf88ecd9,Indiana,1,Ohl -h&m,,,,2014-10-20 00:00:00,,,63.0,,
5fd5199e-bd8b-441f-acf1-d158a7835f63,1748e55a-021e-4cdd-8c1b-a397479d2c32,Indiana,1,Kann Enterprises,,,,2014-10-21 00:00:00,2014-11-03,,185.0,185.0,185.0
1d54f9ad-9faa-4ed1-bc19-f36e252b6f95,765b9e19-c8b3-4b6d-8b79-8ffdabe9f20b,Indiana,1,Us Steel,,,,2014-10-21 00:00:00,,,4786.86,,
fced9e5c-a556-424e-9cb9-26348b1bd6e1,eba2a230-162c-4b74-b9e3-5a2b8bda3a44,Indiana,1,Staffmark,,,,2014-10-21 00:00:00,,,712.4,,
22281baa-8f68-4536-8883-0833628a5745,e5ca4945-e4b8-469b-bb28-1a3d88fb0374,Indiana,1,"Pyramid Maintenance Group, Inc.",,,,2014-10-21 00:00:00,,,2000.0,,
560363af-8cc2-47ad-8e07-fcc9a0dfa4ce,ba9ba078-6ff8-4251-83ac-d0f33c4370c1,Indiana,1,Castleton Lawn Care,,,,2014-10-21 00:00:00,,,2000.0,,
dfe13482-56c8-4500-88a9-8c7e006a1a1a,5edbd20f-b9f8-49b1-84fe-0d612a30d1cd,Indiana,1,Kingpins Bowl,,,,2014-10-21 00:00:00,2014-12-01,,217.5,,190.51
55ddd4ad-7739-436c-9bfd-c8ba3305c5dd,91846d6a-b09c-4f8b-87d2-98a48ec6ac9c,Indiana,1,Bastian,,,,2014-10-21 00:00:00,,,410.0,,
4513408e-82d6-457d-b6da-7653e1aefd02,229053e7-5674-4985-b2f3-af3b8bdbe750,Indiana,1,Fred Meyers Jewlers/kroger Company,,,,2014-10-22 00:00:00,2014-11-13,,1040.0,1040.0,788.6
a8bc99c0-b9d6-400d-a11a-f5bdabdfdf9e,1c98a3ba-1c32-46f7-b812-f3df44f7b3f1,Indiana,1,Engaging Solutions,,,,2014-10-22 00:00:00,2014-11-05,,66.0,66.0,57.59
1dc826ea-2e70-481c-ac08-a2a0d760a2c1,56bfa0c5-db91-48bd-957f-fe43b852a4b8,Indiana,1,Sub Rosa,,,,2014-10-24 00:00:00,2014-10-24,,532.64,532.64,532.64
d1f1fd80-c319-4e4b-9a1b-376aa99fcde8,c3d58053-9e21-4141-80b2-388e3fa5ee06,Indiana,1,Celadon,,,,2014-12-05 00:00:00,,,366.18,366.18,
4590f461-1838-49ee-8b70-7d3eccc347f6,3290ba7f-b468-4689-8ab3-2474dccc16ad,Indiana,1,Diverse Staffing,,,,2014-10-24 00:00:00,,,194.37,,
6b95fa55-a32b-4ee0-94b5-bfe945be6676,99a6638d-09ef-4443-9d81-ee78d0a2adc9,Indiana,1,Hy-flex Corporation,,,,2014-10-24 00:00:00,,,634.61,,
c1bf189d-8a1a-46f6-8460-8120a04dc61f,13477c44-b8a0-4834-9b28-a322cbff3c54,Indiana,1,Affordable Remodelers,,,,2014-10-24 00:00:00,,,1137.0,,
1eb3b42d-0d78-428e-b789-2788e3cd5fd7,9a3a954b-0d22-4c4a-8599-0ac20b9ed225,Indiana,1,Cmc Transport Inc,,,,2014-10-24 00:00:00,2015-11-07,,250.0,250.0,250.0
72e2e655-249a-47ec-a32a-e76f94bf34bf,d36e501e-0b04-46cc-ae84-b785eb3e857b,Indiana,1,Alside,,,,2014-10-24 00:00:00,,,387.29,,
ccd54454-3dd3-45f6-826f-c9eb8070099e,e063781d-78ed-4bd8-b6ba-ebd8838206be,Indiana,1,Mid=american Specialized Transport,,,,2014-10-24 00:00:00,2014-12-12,,865.0,865.0,865.0
fec36de0-8dad-462c-ba41-605eeee75cac,bddaedd8-96c1-45ad-8fe2-83766799f255,Indiana,1,"Flipmeastack, Inc",,,,2014-10-25 00:00:00,2014-10-31,,1132.67,1132.67,1132.67
8cb5aebf-a60b-4f00-9551-f6767c85e3d1,9025ebc3-5401-460f-bedf-b41c7f35db49,Indiana,1,Chef Joseph's,,,,2014-10-25 00:00:00,,,389.0,389.0,
f96d2e0d-5611-413b-96e4-582b778d7276,31e78470-2878-4b0d-ac04-c6d9869d63d6,Indiana,1,All Star Staffing,,,,2014-10-25 00:00:00,,,524.98,,
e6586a31-6218-415e-be1d-f53d0757818f,e6b397ce-b7e5-4c04-896c-817a1bdde618,Indiana,1,Clarks Dinner Depot,,,,2015-02-13 00:00:00,,,610.51,,
ca18bf73-6a2d-4196-b447-3b3ec951b31d,a32b9a04-b140-4b25-80e0-94a9abf1ed2f,Indiana,1,Spartan Staffing,,,,2014-10-26 00:00:00,,,73.0,,
4e4faf47-2113-4a83-b65e-9abaf5623a3f,1dc00141-4940-422e-a6c2-f2dd41c0eb29,Indiana,1,Ecu Staffing Multi Services Attn: John Taylor,,,,2014-10-26 00:00:00,,,6000.0,,
3fa6899f-b003-41f0-bd6c-0612d7a93189,85cd1dd8-829e-449b-be7e-35cbe2469869,Indiana,1,Fourth Shift,,,,2014-10-27 00:00:00,2014-11-12,,180.0,180.0,180.0
4ea092e7-6e90-4482-aabf-2ab5fa1c4c79,e7a4225b-84fa-412c-9d96-8332bba62d73,Indiana,1,Usps,,,,2014-10-27 00:00:00,,,1600.0,,
4153da1c-ef66-4720-9630-86ab687f18f9,4f7ba877-9b41-415a-8acb-38657fff5e13,Indiana,1,"Phoenix Fabricators&erectors,inc",,,,2014-10-27 00:00:00,,,1600.0,,
b5e351a6-81f6-4304-be26-0aecf39e1574,cf272371-2159-4cbd-b912-205824e6917d,Indiana,1,Platinum Automotive,,,,2014-10-27 00:00:00,,,488.0,,
900afbfa-bba1-436e-b1b7-082cae692260,b7858c94-7201-4fbf-8390-33b12357b92f,Indiana,1,Security Transport,,,,2014-10-27 00:00:00,,,100.0,100.0,
1b5e669d-2a0d-4e35-a908-d52d04202808,cfc0ba38-81e3-4b5f-8b53-f27f4e6c85fc,Indiana,1,Mayflower Accounting And Tax Services Corp,,,,2014-10-27 00:00:00,,,960.0,,
72219ece-23d2-406d-b21b-5ba4b266a6c7,3f150e6b-6988-43ea-a4d9-76496d1b0f65,Indiana,1,Stockade Companies,,,,2014-10-28 00:00:00,,,1096.56,1096.56,
930637c5-4260-4751-93a6-f8e6f83bb343,90bdddd1-d0dc-4835-8270-9f57ad1c588e,Indiana,1,Scobee Meats And Maple Syrup Treats,,,,2014-10-28 00:00:00,,,700.0,,
8947c829-f931-4059-a0ee-63fabcc8c06a,5d851d6d-0036-4277-8c52-3c6dcc9ec17b,Indiana,1,C.d.s. Mixers & Parts,,,,2014-10-28 00:00:00,,,660.0,,
e7385c1f-a525-4ff7-973e-e158275e8b14,69678d67-9136-469e-b569-76e9f4807dd8,Indiana,1,Us Steel,,,,2014-10-29 00:00:00,,,4677.68,,
5cd23341-a0b9-4555-8a85-171ae41a0149,ea5882e4-1673-4e68-ab7a-a5364cbb0a1e,Indiana,1,Indiana Concrete Sawing And Drilling,,,,2014-10-29 00:00:00,,,7500.0,,
29a538f6-5624-4011-987a-4fc4bb338ab5,6d1a4521-f862-49df-81a3-36ac16084ff9,Indiana,1,Continental Carpentry Components,,,,2014-10-29 00:00:00,,,980.1,,
9744b031-7b71-4417-b12e-2c57dc57456a,b971bfc3-a2af-42db-88ee-dce17130d839,Indiana,1,Meyer Trucking,,,,2014-10-29 00:00:00,,,192.5,,
460548c8-bf03-498c-809f-3f8923595c23,80195f0f-09ea-454c-8135-dfd2c1dcb0b6,Indiana,1,Guardian Global Headquarters,,,,2014-10-29 00:00:00,2014-12-05,,5984.25,5984.25,3706.23
9170eeee-38e2-40ab-9f52-b84bd1585a81,11009aef-6fad-4665-ac27-d41ca119781d,Indiana,1,Hcc Life,,,,2014-10-30 00:00:00,,,308.0,,
1ffa21e9-cd94-4508-b8e2-9f7bcecd2d12,0e886e43-a9c5-4a59-bcd2-d180a3044409,Indiana,1,Alliance Ems,,,,2014-10-30 00:00:00,,,600.0,,
e7f109f5-e08c-4a7c-a754-8ae70bf29364,7bc4094d-60fe-49fd-8c2a-1fa6e6d0941e,Indiana,1,South Side Haunts,,,,2014-10-30 00:00:00,,,348.0,,
00d54455-654e-4a51-ac16-6bafbed10ba7,c577eb9c-7ddc-4ddc-ad2a-d48a57880471,Indiana,1,Trillium Environmenental,,,,2014-10-30 00:00:00,2014-10-17,,144.0,144.0,141.97
597677d4-cba4-4784-ae1b-e133e2c34f18,59b70384-e7b2-40f7-8d9a-8e1d43b39d03,Indiana,1,Pioneer Packaging,,,,2014-10-31 00:00:00,2014-11-19,,98.0,98.0,85.9
dbb9e911-c1a4-4fe2-b34b-1d28152d3d11,443a2ce3-9d42-4cc1-8213-88ec135727f7,Indiana,1,Qsc Delivery,,,,2014-10-31 00:00:00,,,1200.0,,
db1594cc-d453-4256-8e17-8f4e2117d567,7dde8b7c-e7c4-4271-9376-d26d94f8dc95,Indiana,1,Savor Society,,,,2014-10-31 00:00:00,,,300.0,,
12c3ddac-65cb-429d-9397-93ee88f9c47f,90454856-f0c0-4129-8502-7a5ae3736824,Indiana,1,Midwest Contracting Inc,,,,2014-10-31 00:00:00,2014-11-28,,110.0,110.0,101.58
8e1e040a-73c9-45c9-a64f-e726c4792e3a,39a634d7-55fa-45fe-b3bf-c75253a8d379,Indiana,1,Passages Hospice,,,,2014-10-15 00:00:00,,,7455.27,,
e8f8c365-6a37-46b7-a4ab-c75771441d8e,77f6c6cc-8e16-4486-8331-f6d2f54382e7,Indiana,1,Passages Hopsice,,,,2014-10-15 00:00:00,,,11552.67,,
438e393a-877d-44cf-a155-c8b91cb489ec,5f2ff891-04a2-4aea-a45b-e50bda04dc5a,Indiana,1,Harry & Angela Eads,,,,2014-10-16 00:00:00,,,112346.0,,
76d6bc2a-8d01-4213-b062-9beec2f90358,07267ee0-aa4c-4955-8735-40499d18be98,Indiana,1,Harry & Angela Eads,,,,2014-10-16 00:00:00,,,117624.0,,
c96d385e-1ebf-47ea-96d8-25e41d2550d3,32f02b74-db46-443f-b397-8ad169236f36,Indiana,1,"Kalan Homes, LLC",,,,2014-10-16 00:00:00,,,34718.25,,
258eb908-2b7a-4d17-9313-2993103851e1,36d056c9-340d-4ddb-b7a1-28d4e99721bd,Indiana,1,Beyond Payroll LLC,,,,2014-10-21 00:00:00,,,5000.0,,
2b8b1a38-3367-4f7d-896c-87bb360f4d61,029d2e1f-4038-457e-b95f-d9930b068e36,Indiana,1,Wendy's Trident,,,,2014-10-27 00:00:00,,,81.98,81.98,
dc4dfa9b-4a36-455e-81bb-2abff59e295b,acc27953-551e-47bc-8a17-dd06ea3bc928,Indiana,1,Rams Ventures Corp,,,,2014-10-31 00:00:00,,,1558.44,,
f9c34cd2-640e-4023-b729-b3bbc8b09447,ac5f2689-6166-4700-9a75-9088952c01aa,Indiana,1,M & K Truck Center,,,,2014-10-28 00:00:00,,,400.0,,
c985245e-b8dc-4bea-ad5a-75873c2f1181,6d506a63-deb1-4791-aa0f-cde493e34df1,Indiana,1,Dennis Clark,,,,2014-10-28 00:00:00,,,682.8,,
d69d17f0-f9e5-4aaa-9d74-0b09b911fd03,f3cfeaa1-6f43-45b1-bc1f-57f042bd698a,Indiana,1,Infinity Healthcare,,,,2014-10-29 00:00:00,,,423.0,,
e6a736b2-b7c8-415c-8398-bcb3d9def457,1a497ce1-ff23-47ba-8670-e19f5b742244,Indiana,1,Quinton Residential Living (qrl),,,,2014-11-02 00:00:00,2014-11-12,,543.95,543.95,425.84
0743bb97-a2a2-4a3e-aaf6-d5ace80785fa,ac3048f3-3783-4dcb-8f50-96d53f9d182e,Indiana,1,Iyq Management Company Llc,,,,2014-12-01 00:00:00,2014-12-23,,282.59,282.59,82.59
1f518a69-0053-481d-ad3e-514ad51d89e2,e8edba15-1140-41e6-b578-253084b85f71,Indiana,1,Kahlo Chrysler Jeep Dodge Ram,,,,2014-11-02 00:00:00,,,2640.0,,
e9cfd00f-6ff2-4005-b46a-ab74a7ec557d,b9c55ac4-3e06-474c-97b1-c65afebc13cb,Indiana,1,Act 3 Care Llc,,,,2014-11-03 00:00:00,,,2000.0,,
3a41af5e-937f-4103-9242-c3e9924f7c3c,41f0c303-2c7b-42a7-bcdb-9859d97b0e92,Indiana,1,Best Chevrolet Buick,,,,2014-11-03 00:00:00,,,36000.0,,
7c02de9d-9a5b-4996-b3b7-5fcccf64d2d0,1ce426ea-47b6-4de7-ba0b-cb4690a8d409,Indiana,1,,,,,2014-11-03 00:00:00,,,120.0,,
e96fbcb8-fd1a-4566-bdaa-1177bde6bd70,5060ff56-2e0b-4c2c-aa7e-5ccbf636101d,Indiana,1,Sleep Solutions,,,,2014-11-03 00:00:00,,,1500.0,,
a73f0a7e-6b4d-4458-b99e-e8d20fe92203,a16d8f5e-cdfa-45a4-877f-2172368e353c,Indiana,1,Labor Smart,,,,2014-11-03 00:00:00,,,680.0,,
f168db1d-0ca0-4dc5-a05c-dc30d8a053de,7a55f0cf-732d-4fa2-8668-b017923621ea,Indiana,1,"Todd Academy, Inc",,,,2014-11-03 00:00:00,,,1505.0,,
d8c5e685-eda8-4c93-a9a7-5bef09999c53,0ccc1afa-5a75-4b6a-9f73-de72f9b8c5f2,Indiana,1,"Serverside, Llc",,,,2014-11-04 00:00:00,2014-11-24,,1485.0,1485.0,1458.33
e5f32800-2e42-4c25-bcf6-03a954b0f106,595b9186-80d5-49e8-8f13-b9114f6802ea,Indiana,1,Gilbert Law Firm,,,,2014-12-05 00:00:00,,,800.0,,
d80e066c-c38d-4cd0-83a6-650438a1fea6,411f2677-c93c-424e-9e71-3b165af9495a,Indiana,1,United States Steel Corporation,,,,2014-11-04 00:00:00,,,4246.8,,
578b0c01-dd8c-4746-9ddc-166f85a61452,44044ec4-abcc-4ade-88f3-157baf8a8ad9,Indiana,1,Aws,,,,2014-11-04 00:00:00,,,1500.0,,
6c100291-cebf-45ad-b8b2-ffa671f50fcd,6d8d8d84-6275-47f0-b5b1-f1aaefcee67c,Indiana,1,Toys R Us,,,,2014-12-02 00:00:00,,,38.75,,
8a2d78a1-e32b-4471-9b40-76d4dad0fc6f,f281f97c-62ff-4026-8600-b8be575d31e4,Indiana,1,Kann Enterprises,,,,2014-11-05 00:00:00,2014-12-01,,380.0,380.0,284.76
3f9d502c-247e-405c-948e-a0d8e6aefc6d,6162dacf-6b07-4ecd-b2c7-36550d834412,Indiana,1,"Baylor Trucking, Inc",,,,2014-11-05 00:00:00,,,749.45,749.45,
c32a496c-396a-4ca4-acd3-7d6109fed6ea,d0e2efaa-9480-4f82-b4b7-6d31fc36cc86,Indiana,1,T-mobile,,,,2014-11-05 00:00:00,,,34.65,34.65,
964cbd3a-4617-4a2e-898c-29c3d3a20e59,18eebc11-05f3-4d72-90b5-2b6d254616b5,Indiana,1,Ryobi,,,,2014-11-06 00:00:00,,,320.0,,
2b896701-bfa6-4e01-a120-0a114c01a72c,c42f0364-90a0-465b-9a32-7ff1765f6d8a,Indiana,1,Globe Star,,,,2014-11-06 00:00:00,,,1014.71,,
fb765f68-32ff-402e-ad8b-f8a0c21daa19,8f7ca056-9a94-45e7-892c-ccdb768c202c,Indiana,1,Selah Day Spa,,,,2014-11-06 00:00:00,,,,,
00a8c80e-db79-46f7-9edc-842046da5376,f841b801-8d49-4eb5-aa31-6db7fdf921eb,Indiana,1,Kerkoff Llc,,,,2014-11-07 00:00:00,2014-12-16,,72.5,,72.5
